year,topic_0_words,file_name
1980.0,"[('judges', 0.0030164805), ('court', 0.0030046185), ('labour', 0.0025476024), ('service', 0.0023961472), ('justice', 0.0020133948), ('employment', 0.001881154), ('planning', 0.0016667127)]",lsd_07_04_26-11-1980
1980.0,"[('railway', 0.0030035565), ('railway', 0.0029533266), ('tax', 0.0020172396), ('health', 0.0019330748), ('family', 0.0013727684), ('transport', 0.0013326241), ('foreign', 0.0011616468), ('port', 0.0011484555), ('hotels', 0.0011090202)]",lsd_07_04_27-11-1980
1980.0,"[('steel', 0.0034999617), ('finance', 0.0033945518), ('business', 0.0022167596), ('export', 0.0021633292), ('commerce', 0.0020843283), ('bank', 0.0019936978)]",lsd_07_04_28-11-1980
1981.0,"[('production', 0.0025238572), ('scheduled', 0.0021127819), ('development', 0.0019181784), ('labour', 0.001817409)]",lsd_07_05_01-04-1981
1981.0,"[('agriculture', 0.0027520277), ('rural', 0.0026319462), ('development', 0.002235268), ('education', 0.0021543163), ('black', 0.0018846875), ('works', 0.0017992603)]",lsd_07_05_02-03-1981
1981.0,"[('duh', 0.0044060173), ('iru', 0.0037847438), ('qrw', 0.0036845927), ('kdv', 0.0034849267), ('kdw', 0.0033628894)]",lsd_07_05_02-04-1981
1981.0,"[('railway', 0.003426937), ('company', 0.0023689016), ('electricity', 0.0023678837), ('chemical', 0.0022754057), ('fertilizers', 0.0020769266), ('coal', 0.0020202904), ('production', 0.0019492903), ('petroleum', 0.0019071354)]",lsd_07_05_03-03-1981
1981.0,"[('bank', 0.004542097), ('farmer', 0.0034820114), ('bank', 0.0032027154), ('finance', 0.003112139), ('commerce', 0.0029076608), ('steel', 0.0024071787)]",lsd_07_05_03-04-1981
1981.0,"[('railway', 0.0050888145), ('railway', 0.0046411026), ('employment', 0.0033780865), ('court', 0.0027770048), ('shipping', 0.0025402363), ('health', 0.002488078), ('class', 0.0018229948)]",lsd_07_05_05-03-1981
1981.0,"[('company', 0.0037441058), ('fertilizers', 0.0037019954), ('chemical', 0.0036555557), ('petroleum', 0.002561663), ('courts', 0.0024809593), ('coal', 0.002397436), ('production', 0.0021111006)]",lsd_07_05_05-05-1981
1981.0,"[('finance', 0.004657089), ('steel', 0.002513279), ('export', 0.0022939919), ('tourism', 0.0021583564), ('commerce', 0.0017685163), ('bank', 0.0015727753), ('venkataraman', 0.0015678285)]",lsd_07_05_06-03-1981
1981.0,"[('labour', 0.0034927838), ('rural', 0.0032564532), ('education', 0.003081478), ('social', 0.002207516), ('communications', 0.002195512), ('workers', 0.002074152), ('irrigation', 0.0020577193)]",lsd_07_05_06-04-1981
1981.0,"[('labour', 0.0025837028), ('development', 0.002235135), ('police', 0.0020968888), ('officers', 0.0020758824), ('tribal', 0.0018591858), ('defence', 0.0017642748), ('planning', 0.0015856343)]",lsd_07_05_06-05-1981
1981.0,"[('labour', 0.0034322988), ('company', 0.002645356), ('chemical', 0.0023029295), ('company', 0.002025056)]",lsd_07_05_07-04-1981
1981.0,"[('defence', 0.005736017), ('tobacco', 0.0030937167), ('development', 0.0029169584), ('cement', 0.0023677037), ('production', 0.0022387102), ('employment', 0.001863941)]",lsd_07_05_08-04-1981
1981.0,"[('finance', 0.0031595414), ('production', 0.0018275527), ('commerce', 0.0017299271), ('gandhi', 0.0014605959), ('steel', 0.0012951654)]",lsd_07_05_08-05-1981
1981.0,"[('rural', 0.0034010424), ('development', 0.0030158658), ('housing', 0.002987442), ('agriculture', 0.0027147867), ('finance', 0.0017628323), ('employment', 0.0016240167), ('production', 0.0016017893), ('orissa', 0.0015976273)]",lsd_07_05_09-03-1981
1981.0,"[('railway', 0.005661787), ('railway', 0.0039075078), ('defence', 0.0033426909), ('pakistan', 0.002554432), ('university', 0.0020215164), ('rule', 0.0019186345)]",lsd_07_05_09-04-1981
1981.0,"[('coal', 0.0030258505), ('finance', 0.002565376), ('petroleum', 0.002522547), ('chemical', 0.002403626), ('production', 0.002218694), ('fertilizers', 0.002043359), ('company', 0.0019581108)]",lsd_07_05_10-03-1981
1981.0,"[('nder', 0.00861186), ('overn', 0.00740336)]",lsd_07_05_10-04-1981
1981.0,"[('labour', 0.0018703752), ('development', 0.0017464157), ('production', 0.0015999256), ('chanana', 0.0015464183), ('tribal', 0.0015214265)]",lsd_07_05_11-03-1981
1981.0,"[('railway', 0.005268818), ('railway', 0.002756813), ('finance', 0.0019335697), ('shipping', 0.0018451359), ('health', 0.0017567517), ('family', 0.0015379305)]",lsd_07_05_12-03-1981
1981.0,"[('finance', 0.0033595043), ('commerce', 0.0024206443), ('steel', 0.002094235), ('tea', 0.0017046195), ('tax', 0.0016944329), ('export', 0.0016857197), ('bank', 0.001637227)]",lsd_07_05_13-03-1981
1981.0,"[('production', 0.0022834458), ('development', 0.0019038836), ('petroleum', 0.0017095328), ('rural', 0.0015189337)]",lsd_07_05_15-04-1981
1981.0,"[('fernandes', 0.0023265525), ('production', 0.0023033116), ('george', 0.0019469218)]",lsd_07_05_16-02-1981
1981.0,"[('railway', 0.011001496), ('failure', 0.0050703646), ('railway', 0.0035388381), ('deg', 0.0030124944), ('train', 0.0025491402)]",lsd_07_05_16-03-1981
1981.0,"[('health', 0.0031066402), ('railway', 0.0029809012), ('judges', 0.0029520073), ('railway', 0.0021861023), ('pension', 0.0021627322), ('farmer', 0.001894265), ('justice', 0.001753721), ('drugs', 0.0017508182)]",lsd_07_05_16-04-1981
1981.0,"[('coal', 0.0059180483), ('petroleum', 0.0051767156), ('film', 0.0032126722), ('fertilizers', 0.0030311742), ('chemical', 0.0029715626), ('production', 0.0028923743)]",lsd_07_05_17-02-1981
1981.0,"[('company', 0.0030755906), ('railway', 0.0024746577), ('thermal', 0.0024325869), ('petroleum', 0.0021277815), ('coal', 0.0021254574), ('station', 0.0020433401), ('unit', 0.0019464855), ('railway', 0.0018978245)]",lsd_07_05_17-03-1981
1981.0,"[('dass', 0.033227842), ('holiday', 0.032099944), ('guru', 0.02926427), ('observance', 0.028025223), ('ravi', 0.024992194), ('announcement', 0.02254493)]",lsd_07_05_18-02-1981
1981.0,"[('bonds', 0.0029411204), ('black', 0.0027768102), ('scheduled', 0.002569301), ('labour', 0.0019945921), ('bearer', 0.0018858684), ('jyotirmoy', 0.001831956), ('police', 0.0017845216)]",lsd_07_05_18-03-1981
1981.0,"[('railway', 0.004365942), ('railway', 0.0032994659), ('health', 0.0018123082), ('development', 0.0017342082), ('labour', 0.0015966209)]",lsd_07_05_19-02-1981
1981.0,"[('railway', 0.0051361253), ('railway', 0.0037544416), ('health', 0.0025632319), ('land', 0.0021893647), ('transport', 0.0018468275), ('port', 0.0014535588), ('shipping', 0.0013535968)]",lsd_07_05_19-03-1981
1981.0,"[('finance', 0.0036322977), ('bank', 0.0030511296), ('export', 0.002452943)]",lsd_07_05_20-02-1981
1981.0,"[('finance', 0.0031370234), ('steel', 0.002811981), ('commerce', 0.0026481987), ('blind', 0.002507278), ('export', 0.0023664772), ('bank', 0.0022692475), ('foreign', 0.0020458563), ('bank', 0.0019735747)]",lsd_07_05_20-03-1981
1981.0,"[('agriculture', 0.0020892643), ('rural', 0.0018640514), ('development', 0.001825584), ('orissa', 0.0017801307), ('works', 0.0017328223), ('education', 0.0017295181)]",lsd_07_05_20-04-1981
1981.0,"[('coal', 0.003376915), ('chemical', 0.0030456644), ('drugs', 0.0021682458), ('petroleum', 0.002086795), ('bengal', 0.0020716307), ('west', 0.0020176189), ('company', 0.001888397)]",lsd_07_05_21-04-1981
1981.0,"[('scheduled', 0.0028302567), ('cement', 0.0019100759), ('development', 0.0018786348), ('planning', 0.0017338095), ('paper', 0.0016171862)]",lsd_07_05_22-04-1981
1981.0,"[('rural', 0.005103251), ('agriculture', 0.003696669), ('employment', 0.002526563), ('works', 0.0023973926), ('development', 0.0022498826), ('court', 0.0021732384)]",lsd_07_05_23-02-1981
1981.0,"[('commerce', 0.0033382368), ('rural', 0.0028230592), ('housing', 0.002806358), ('social', 0.00254742), ('education', 0.0025291042)]",lsd_07_05_23-03-1981
1981.0,"[('railway', 0.003514515), ('railway', 0.0023297828), ('court', 0.001947122)]",lsd_07_05_23-04-1981
1981.0,"[('petroleum', 0.0027640895), ('fertilizers', 0.0027538405), ('production', 0.0027414057), ('coal', 0.0026255713), ('court', 0.0019852265)]",lsd_07_05_24-02-1981
1981.0,"[('export', 0.0035830233), ('production', 0.0034567714), ('jammu', 0.0027597423), ('kashmir', 0.0023149436), ('petroleum', 0.002168839), ('station', 0.0019948827), ('foreign', 0.0019726807)]",lsd_07_05_24-03-1981
1981.0,"[('finance', 0.0063590095), ('steel', 0.0040077246), ('commerce', 0.0039775087), ('import', 0.002633357), ('bank', 0.0021130326), ('export', 0.0021070146)]",lsd_07_05_24-04-1981
1981.0,"[('labour', 0.0019660757), ('development', 0.0019216149), ('west', 0.0018804022), ('production', 0.0017457603), ('bengal', 0.0013507326)]",lsd_07_05_25-02-1981
1981.0,"[('cement', 0.0019509878), ('officers', 0.0019332729), ('defence', 0.0018868535)]",lsd_07_05_25-03-1981
1981.0,"[('pnx', 0.0009708948), ('kzl', 0.00064535177), ('bkw', 0.0006243302), ('mobm', 0.00060487574), ('mmm', 0.0005855589), ('khx', 0.0005652797), ('abj', 0.00055241724)]",lsd_07_05_26-02-1981
1981.0,"[('ist', 0.0025326733), ('health', 0.0021988875), ('railway', 0.0020193357), ('news', 0.0019943742), ('railway', 0.001631338), ('radio', 0.0015719795), ('service', 0.001480146)]",lsd_07_05_26-03-1981
1981.0,"[('finance', 0.0029285294), ('production', 0.0028603498), ('bank', 0.002490652), ('commerce', 0.002009307), ('export', 0.0019184008), ('development', 0.0018724212), ('foreign', 0.0016989802), ('steel', 0.0015809311)]",lsd_07_05_27-02-1981
1981.0,"[('finance', 0.0034202845), ('development', 0.0028600786), ('steel', 0.0026107877), ('bank', 0.0023644892), ('foreign', 0.002326769), ('commerce', 0.002273017)]",lsd_07_05_27-03-1981
1981.0,"[('rural', 0.002478839), ('finance', 0.0022689677), ('education', 0.0020556995), ('social', 0.0017712377), ('housing', 0.0017002033), ('agriculture', 0.0016022763), ('works', 0.0015675685)]",lsd_07_05_27-04-1981
1981.0,"[('railway', 0.004394827), ('railway', 0.0029407905), ('duty', 0.0024392232)]",lsd_07_05_28-02-1981
1981.0,"[('company', 0.0026125847), ('company', 0.002255934), ('coal', 0.0022451435), ('fertilizers', 0.0021743416), ('chemical', 0.001960584), ('finance', 0.0019251409)]",lsd_07_05_28-04-1981
1981.0,"[('labour', 0.0026295704), ('planning', 0.0025751053), ('development', 0.001816787), ('cement', 0.0017648684)]",lsd_07_05_29-04-1981
1981.0,"[('foreign', 0.0029372766), ('education', 0.0028785488), ('rural', 0.00273227), ('agriculture', 0.0024725136), ('pakistan', 0.0024254518), ('social', 0.002327826), ('housing', 0.002316914), ('world', 0.002066286)]",lsd_07_05_30-03-1981
1981.0,"[('chemical', 0.0055305697), ('fertilizers', 0.004746098), ('petroleum', 0.0038095498), ('foreign', 0.0032683467), ('unit', 0.002845589), ('production', 0.0021807647), ('coal', 0.001935418), ('company', 0.0019031283)]",lsd_07_05_31-03-1981
1981.0,"[('petroleum', 0.0029231438), ('chemical', 0.0022007835), ('coal', 0.0021563207), ('production', 0.0021511854), ('fertilizers', 0.001949637), ('bhadra', 0.0018896993), ('communications', 0.0018817884), ('shipping', 0.0018758232), ('telephone', 0.0018381329)]",lsd_07_06_01-09-1981
1981.0,"[('cement', 0.0024159867), ('labour', 0.002279803), ('development', 0.0021490485)]",lsd_07_06_02-09-1981
1981.0,"[('railway', 0.004794382), ('railway', 0.003854227), ('health', 0.003002717), ('price', 0.002693115), ('education', 0.0021835472), ('bhadra', 0.002136915), ('social', 0.0018425363)]",lsd_07_06_03-09-1981
1981.0,"[('finance', 0.003881681), ('steel', 0.0028567251), ('commerce', 0.0024431807), ('tourism', 0.00221565), ('import', 0.0020441392), ('bank', 0.0020184754), ('employment', 0.0019457468)]",lsd_07_06_04-09-1981
1981.0,"[('rural', 0.0058968375), ('agriculture', 0.003028159), ('housing', 0.002782266), ('development', 0.0027586434), ('works', 0.0018598685), ('bhadra', 0.0017622836)]",lsd_07_06_07-09-1981
1981.0,"[('ritten', 0.004161168), ('com', 0.0029227065), ('coal', 0.0026983523), ('overnm', 0.0024656286), ('bhadra', 0.002360763), ('qft', 0.0019815015)]",lsd_07_06_08-09-1981
1981.0,"[('labour', 0.00240292), ('scheduled', 0.0017119125), ('rural', 0.0012800385), ('police', 0.0012586366)]",lsd_07_06_09-09-1981
1981.0,"[('railway', 0.002452332), ('railway', 0.0016389533), ('education', 0.0014863819), ('labour', 0.0014843472), ('health', 0.0014359868), ('workers', 0.0013178176)]",lsd_07_06_10-09-1981
1981.0,"[('finance', 0.0042868746), ('scheduled', 0.002668889), ('steel', 0.0022975563), ('tourism', 0.0020055443), ('aviation', 0.001915875), ('commerce', 0.0017891536), ('bank', 0.0016477208), ('service', 0.0015802609)]",lsd_07_06_11-09-1981
1981.0,"[('ans', 0.0024280874), ('rom', 0.0023995943), ('sin', 0.0022179813)]",lsd_07_06_14-09-1981
1981.0,"[('essential', 0.0037213159), ('services', 0.0029995982), ('strike', 0.0027941142), ('workers', 0.0023610825), ('bhadra', 0.0019672306), ('production', 0.0019468748)]",lsd_07_06_15-09-1981
1981.0,"[('gold', 0.0030345344), ('labour', 0.002061267), ('employment', 0.0018101678), ('scheduled', 0.0013951008), ('cabinet', 0.001372338), ('defence', 0.0013093468), ('journalists', 0.0012562599)]",lsd_07_06_16-09-1981
1981.0,"[('rural', 0.0034194866), ('railway', 0.0024209074), ('agriculture', 0.0023372478), ('housing', 0.0021848625), ('accidents', 0.0021765386), ('works', 0.0020334532), ('development', 0.0018492991)]",lsd_07_06_17-08-1981
1981.0,"[('railway', 0.0025057257), ('railway', 0.0021329527), ('education', 0.0021290318), ('gandhi', 0.0013009047)]",lsd_07_06_17-09-1981
1981.0,"[('bank', 0.00432073), ('petroleum', 0.0026696215), ('export', 0.0026294808), ('fertilizers', 0.0024321512), ('chemical', 0.002029629), ('production', 0.0019961207), ('import', 0.001667589)]",lsd_07_06_18-08-1981
1981.0,"[('finance', 0.0032999075), ('bank', 0.003202948), ('steel', 0.002415579), ('aviation', 0.0021305184), ('tourism', 0.0020628502), ('assam', 0.0020276294), ('auditors', 0.0019556116)]",lsd_07_06_18-09-1981
1981.0,"[('labour', 0.002827476), ('scheduled', 0.0018026362), ('pakistan', 0.0016043963), ('cement', 0.0015942932), ('defence', 0.0014933469), ('tamil', 0.001445947)]",lsd_07_06_19-08-1981
1981.0,"[('railway', 0.003193108), ('railway', 0.0026240728), ('education', 0.0026014154), ('assam', 0.0021021895), ('election', 0.0017921297), ('social', 0.0017495728), ('electoral', 0.0015720474)]",lsd_07_06_20-08-1981
1981.0,"[('finance', 0.0039994917), ('bank', 0.0037028762), ('steel', 0.0025211745), ('tourism', 0.0020542915), ('commerce', 0.001981493), ('import', 0.001901198), ('allowance', 0.0017404628)]",lsd_07_06_21-08-1981
1981.0,"[('rural', 0.0037412432), ('sugar', 0.0030760663), ('agriculture', 0.0027566769), ('housing', 0.0026845024), ('nagar', 0.0025034028), ('works', 0.0021498608), ('production', 0.0018824794)]",lsd_07_06_24-08-1981
1981.0,"[('petroleum', 0.0021317718), ('post', 0.0019789678), ('chemical', 0.0018570166), ('court', 0.0018180157), ('west', 0.0015180146), ('fertilizers', 0.0014955217)]",lsd_07_06_25-08-1981
1981.0,"[('university', 0.0024088484), ('development', 0.0021718203), ('backward', 0.0020039375), ('rural', 0.0017774513), ('cement', 0.0017712718), ('production', 0.0015093241)]",lsd_07_06_26-08-1981
1981.0,"[('railway', 0.004478339), ('railway', 0.0031423026), ('coal', 0.0025483267), ('education', 0.002477291), ('social', 0.0019933677), ('workers', 0.0018381823), ('health', 0.0018178626), ('family', 0.0015080271)]",lsd_07_06_27-08-1981
1981.0,"[('steel', 0.004942553), ('finance', 0.0035137094), ('bank', 0.0027587835), ('commerce', 0.0027526903), ('west', 0.0024842338), ('gandhi', 0.0021536755), ('bengal', 0.0021183102)]",lsd_07_06_28-08-1981
1981.0,"[('overn', 0.009680676), ('sche', 0.0047792), ('ritten', 0.0046315226), ('eing', 0.0032862956), ('ndia', 0.0032705173)]",lsd_07_06_31-08-1981
1981.0,"[('production', 0.0025925844), ('fertilizers', 0.0022823769), ('petroleum', 0.0021513219), ('chemical', 0.0020090274), ('coal', 0.0019943288)]",lsd_07_07_01-12-1981
1981.0,"[('loan', 0.0054739155), ('finance', 0.0035458908), ('imf', 0.0035287833), ('development', 0.00253351), ('import', 0.0023017537), ('economic', 0.0020339976), ('policies', 0.0019528971)]",lsd_07_07_02-12-1981
1981.0,"[('social', 0.0036955068), ('education', 0.0036652712), ('railway', 0.0035580895), ('railway', 0.00281502), ('mallikarjun', 0.0023423743), ('university', 0.0019278574)]",lsd_07_07_03-12-1981
1981.0,"[('steel', 0.005852077), ('bank', 0.0047431146), ('bank', 0.003748666), ('jute', 0.0026890903), ('west', 0.002663108), ('finance', 0.0025739048), ('ister', 0.0024494205), ('bengal', 0.0023381426), ('export', 0.0022540274)]",lsd_07_07_04-12-1981
1981.0,"[('housing', 0.0037562253), ('rural', 0.0030289863), ('works', 0.0026672774), ('development', 0.0022227445), ('agriculture', 0.0019082148)]",lsd_07_07_07-12-1981
1981.0,"[('chemical', 0.0039175823), ('petroleum', 0.003718726), ('coal', 0.003511167), ('fertilizers', 0.0031162454), ('communications', 0.002987645), ('post', 0.002283987)]",lsd_07_07_08-12-1981
1981.0,"[('jammu', 0.01383409), ('oraon', 0.012326688), ('death', 0.009043045), ('kashmir', 0.0089085605), ('took', 0.008791729), ('mubarak', 0.008715482), ('scheduled', 0.008556352), ('castes', 0.008375151), ('bihar', 0.008355413)]",lsd_07_07_09-12-1981
1981.0,"[('railway', 0.00330147), ('social', 0.0029315748), ('pakistan', 0.0025768306), ('education', 0.0024985105), ('railway', 0.002473288), ('foreign', 0.002200408)]",lsd_07_07_10-12-1981
1981.0,"[('finance', 0.0041545997), ('commerce', 0.0031934069), ('steel', 0.0028754785), ('tourism', 0.0028089508), ('development', 0.0024507823), ('land', 0.002107915), ('agrahayana', 0.0021004684), ('bank', 0.0020328523)]",lsd_07_07_11-12-1981
1981.0,"[('election', 0.003592478), ('agriculture', 0.002940148), ('rural', 0.0026915886), ('housing', 0.0024552855), ('irrigation', 0.0020635703), ('agrahayana', 0.0020456116), ('works', 0.0020294036)]",lsd_07_07_14-12-1981
1981.0,"[('chemical', 0.0030665828), ('coal', 0.003008592), ('agrahayana', 0.002512028), ('petroleum', 0.0025012086), ('bengal', 0.0024535179), ('production', 0.0024265833), ('communications', 0.0024230026)]",lsd_07_07_15-12-1981
1981.0,"[('cement', 0.0024050907), ('finance', 0.002041056), ('coal', 0.0019655216)]",lsd_07_07_16-12-1981
1981.0,"[('kerala', 0.0044174492), ('education', 0.003837848), ('railway', 0.0036714666), ('railway', 0.003381592), ('health', 0.0027746796), ('social', 0.0024830452), ('university', 0.0018565592)]",lsd_07_07_17-12-1981
1981.0,"[('bengal', 0.005224313), ('west', 0.004060064), ('steel', 0.0038048886), ('finance', 0.0032059737), ('commerce', 0.0030720416), ('bank', 0.0028398493), ('sft', 0.0024733644), ('export', 0.002098575)]",lsd_07_07_18-12-1981
1981.0,"[('assam', 0.0042612096), ('rural', 0.0033559552), ('works', 0.0030079202), ('housing', 0.0026661253), ('land', 0.0025151742), ('agriculture', 0.0023783576), ('development', 0.0021497165)]",lsd_07_07_21-12-1981
1981.0,"[('university', 0.00734574), ('muslim', 0.0037908358), ('court', 0.003497206), ('aligarh', 0.0030592205), ('character', 0.0024897035), ('muslims', 0.002489382), ('pausa', 0.0021685977)]",lsd_07_07_22-12-1981
1981.0,"[('agriculture', 0.0042029815), ('rural', 0.003543742), ('housing', 0.0027713613), ('works', 0.0025574064), ('development', 0.002535495), ('sugar', 0.00247276), ('agrahayana', 0.0022916012)]",lsd_07_07_23-11-1981
